Filename,Category,Rust_Level,Text_Clarity,Edge_Sharpness
video11_1060.jpg,new,0,3,42.964324951171875
video11_1070.jpg,new,0,40,38.77372741699219
video11_1080.jpg,new,0,43,41.734771728515625
video11_1100.jpg,new,0,5,36.16676330566406
video11_1110.jpg,new,0,30,39.48966979980469
video11_1120.jpg,new,0,15,33.10455322265625
video11_1130.jpg,new,0,30,29.380874633789062
video11_1140.jpg,new,0,22,29.4158935546875
video11_1150.jpg,new,0,11,33.39637756347656
video11_1160.jpg,new,0,36,32.38861083984375
video11_1170.jpg,new,0,0,32.65708923339844
video11_1180.jpg,new,0,0,49.034271240234375
video11_1230.jpg,new,0,23,27.995681762695312
video11_1240.jpg,new,0,12,33.25630187988281
video11_1250.jpg,new,0,0,33.330230712890625
video11_1270.jpg,new,0,3,25.089111328125
video11_1280.jpg,new,0,10,22.700042724609375
video11_1290.jpg,new,0,4,28.283615112304688
video11_1300.jpg,new,0,23,21.661148071289062
video11_1310.jpg,new,0,15,31.077346801757812
video11_1320.jpg,new,0,0,27.022933959960938
video11_1330.jpg,new,0,17,35.45082092285156
video11_1340.jpg,new,0,20,34.9566650390625
video11_1350.jpg,new,0,5,35.34576416015625
video11_1360.jpg,new,0,17,38.32237243652344
video11_1440.jpg,new,0,5,31.812744140625
video11_1560.jpg,new,0,6,35.322418212890625
video11_1570.jpg,new,0,9,34.4586181640625
video11_1580.jpg,new,0,17,36.365203857421875
video11_1590.jpg,new,0,37,39.01496887207031
video11_1600.jpg,new,0,4,34.91386413574219
video11_1610.jpg,new,0,2,36.22901916503906
video11_1620.jpg,new,0,3,37.1356201171875
video11_1630.jpg,new,0,1,35.54420471191406
video11_1640.jpg,new,0,0,40.21339416503906
video11_1650.jpg,new,0,0,37.36907958984375
video11_1660.jpg,new,0,1,38.75816345214844
video11_1670.jpg,new,0,0,39.91767883300781
video11_1680.jpg,new,0,1,39.74647521972656
video11_1690.jpg,new,0,17,40.27565002441406
video11_1840.jpg,new,0,19,51.617889404296875
video11_1850.jpg,new,0,5,48.93699645996094
video11_1860.jpg,new,0,0,48.193817138671875
video11_1870.jpg,new,0,19,42.78923034667969
video11_1880.jpg,new,0,15,41.94099426269531
video11_1890.jpg,new,0,47,44.598541259765625
video11_1900.jpg,new,0,38,45.10047912597656
video11_1910.jpg,new,0,38,45.018768310546875
video11_1920.jpg,new,0,24,46.70356750488281
video11_1930.jpg,new,0,23,42.8009033203125
video11_1940.jpg,new,0,41,43.400115966796875
video11_1980.jpg,new,0,64,48.473968505859375
video11_1990.jpg,new,0,79,48.63739013671875
video11_2000.jpg,new,0,72,45.407867431640625
video11_2010.jpg,new,0,0,44.847564697265625
video11_2040.jpg,new,0,37,48.6529541015625
video11_2050.jpg,new,0,2,44.31060791015625
video11_2060.jpg,new,0,11,52.24433898925781
video11_2070.jpg,new,0,21,48.162689208984375
video11_2080.jpg,new,0,0,44.27947998046875
video11_210.jpg,new,0,42,35.73875427246094
video11_2180.jpg,new,0,3,28.952865600585938
video11_2190.jpg,new,0,5,27.2369384765625
video11_220.jpg,new,0,10,39.944915771484375
video11_2200.jpg,new,0,0,28.692169189453125
video11_2210.jpg,new,0,17,25.8050537109375
video11_2220.jpg,new,0,4,27.435379028320312
video11_2230.jpg,new,0,16,25.065765380859375
video11_2260.jpg,new,0,10,24.1241455078125
video11_2270.jpg,new,0,44,25.412063598632812
video11_2280.jpg,new,0,16,26.120223999023438
video11_2290.jpg,new,0,17,38.33404541015625
video11_2370.jpg,new,0,1,32.60650634765625
video11_2380.jpg,new,0,0,28.462600708007812
video11_2550.jpg,new,0,0,30.509262084960938
video11_2560.jpg,new,0,9,32.78938293457031
video11_2570.jpg,new,0,3,30.606536865234375
video11_2600.jpg,new,0,14,26.28753662109375
video11_2610.jpg,new,0,26,30.816650390625
video11_2620.jpg,new,0,0,31.50146484375
video11_2630.jpg,new,0,0,34.302978515625
video11_2640.jpg,new,0,36,25.8050537109375
video11_2650.jpg,new,0,17,26.684417724609375
video11_2660.jpg,new,0,22,19.991912841796875
video11_2670.jpg,new,0,21,21.205902099609375
video11_2680.jpg,new,0,19,20.532760620117188
video11_2690.jpg,new,0,16,28.431472778320312
video11_2700.jpg,new,0,0,28.439254760742188
video11_2710.jpg,new,0,19,26.859512329101562
video11_2720.jpg,new,0,21,26.03851318359375
video11_2730.jpg,new,0,28,22.933502197265625
video11_2740.jpg,new,0,29,21.49383544921875
video11_2750.jpg,new,0,27,23.711700439453125
video11_2760.jpg,new,0,11,26.334228515625
video11_2770.jpg,new,0,7,31.684341430664062
video11_2780.jpg,new,0,5,35.31852722167969
video11_2790.jpg,new,0,0,24.925689697265625
video11_2800.jpg,new,0,16,31.400299072265625
video11_2810.jpg,new,0,52,35.8282470703125
video11_2820.jpg,new,0,6,30.587081909179688
video11_2830.jpg,new,0,35,30.563735961914062
video11_3250.jpg,new,0,12,32.78938293457031
video11_3260.jpg,new,0,4,34.03839111328125
video11_3280.jpg,new,0,0,24.79339599609375
video11_3290.jpg,new,0,10,27.816696166992188
video11_3300.jpg,new,0,2,29.55596923828125
video11_3310.jpg,new,0,18,32.559814453125
video11_3320.jpg,new,0,15,32.38861083984375
video11_3330.jpg,new,0,8,40.458526611328125
video11_3340.jpg,new,0,2,40.007171630859375
video11_3350.jpg,new,0,26,50.4583740234375
video11_3630.jpg,new,0,0,45.57518005371094
video11_3640.jpg,new,0,20,29.520950317382812
video11_3660.jpg,new,0,0,42.15888977050781
video11_3680.jpg,new,0,1,25.174713134765625
video11_3690.jpg,new,0,15,38.43910217285156
video11_3700.jpg,new,0,14,25.365371704101562
video11_3710.jpg,new,0,0,47.89031982421875
video11_3720.jpg,new,0,13,30.742721557617188
video11_3730.jpg,new,0,32,39.851531982421875
video11_3750.jpg,new,0,0,28.614349365234375
video11_3830.jpg,new,0,0,33.93333435058594
video11_3840.jpg,new,0,2,30.58319091796875
video11_3870.jpg,new,0,3,23.20587158203125
video11_3880.jpg,new,0,0,31.1590576171875
video11_3910.jpg,new,0,15,25.699996948242188
video11_3920.jpg,new,0,61,15.76629638671875
video11_3930.jpg,new,0,39,19.536666870117188
video11_3940.jpg,new,0,25,21.54052734375
video11_4010.jpg,new,0,6,26.423721313476562
video11_4020.jpg,new,0,9,32.58705139160156
video11_4030.jpg,new,0,7,36.12396240234375
video11_4060.jpg,new,0,34,38.36906433105469
video11_4070.jpg,new,0,11,23.521041870117188
video11_4080.jpg,new,0,2,23.412094116210938
video11_4090.jpg,new,0,2,36.80488586425781
video11_410.jpg,new,0,2,18.042526245117188
video11_4100.jpg,new,0,9,35.99555969238281
video11_420.jpg,new,0,14,19.077529907226562
video11_4390.jpg,new,0,5,53.8824462890625
video11_4410.jpg,new,0,13,46.544036865234375
video11_4420.jpg,new,0,0,48.23661804199219
video11_4430.jpg,new,0,14,51.34162902832031
video11_4440.jpg,new,0,2,51.52839660644531
video11_4450.jpg,new,0,0,49.46617126464844
video11_4460.jpg,new,0,0,48.57513427734375
video11_4470.jpg,new,0,14,57.64892578125
video11_4600.jpg,new,0,15,45.03822326660156
video11_4610.jpg,new,0,8,45.36895751953125
video11_4620.jpg,new,0,0,45.999298095703125
video11_4630.jpg,new,0,10,32.373046875
video11_4640.jpg,new,0,47,41.890411376953125
video11_4650.jpg,new,0,4,40.47798156738281
video11_4660.jpg,new,0,6,37.8204345703125
video11_4670.jpg,new,0,7,40.22895812988281
video11_4710.jpg,new,0,5,46.92924499511719
video11_4720.jpg,new,0,22,44.909820556640625
video11_4730.jpg,new,0,0,47.41172790527344
video11_4740.jpg,new,0,8,48.04985046386719
video11_4750.jpg,new,0,5,58.36875915527344
video11_4770.jpg,new,0,42,50.19767761230469
video11_4780.jpg,new,0,22,52.43110656738281
video11_4790.jpg,new,0,4,46.014862060546875
video11_4800.jpg,new,0,23,51.71516418457031
video11_4810.jpg,new,0,16,58.217010498046875
video11_4950.jpg,new,0,5,53.594512939453125
video11_4960.jpg,new,0,32,50.39222717285156
video11_540.jpg,new,0,69,20.04638671875
video11_550.jpg,new,0,40,19.093093872070312
video11_750.jpg,new,0,2,30.431442260742188
video11_760.jpg,new,0,25,32.85552978515625
video11_770.jpg,new,0,0,34.24072265625
video11_780.jpg,new,0,0,36.16676330566406
video11_790.jpg,new,0,0,37.34962463378906
video11_800.jpg,new,0,7,35.62980651855469
video11_810.jpg,new,0,5,34.68040466308594
video11_860.jpg,new,0,7,38.21342468261719
video11_980.jpg,new,0,53,32.79716491699219
video11_990.jpg,new,0,14,31.867218017578125
video12_100.jpg,new,0,18,13.980331420898438
video12_110.jpg,new,0,28,16.287689208984375
video12_140.jpg,new,0,31,26.688308715820312
video12_150.jpg,new,0,5,25.44708251953125
video12_60.jpg,new,0,20,53.24432373046875
video12_70.jpg,new,0,15,51.9525146484375
video12_80.jpg,new,0,0,49.22492980957031
video12_90.jpg,new,0,13,38.404083251953125
video2_0.jpg,new,0,12,40.73089599609375
video2_1360.jpg,new,0,17,24.143600463867188
video2_1430.jpg,new,0,12,21.583328247070312
video2_1480.jpg,new,0,10,26.334228515625
video2_1490.jpg,new,0,6,32.520904541015625
video2_1510.jpg,new,0,13,30.322494506835938
video2_1590.jpg,new,0,17,32.57148742675781
video2_1750.jpg,new,0,6,39.758148193359375
video2_180.jpg,new,0,0,40.505218505859375
video2_1820.jpg,new,0,2,29.0423583984375
video2_1830.jpg,new,0,1,32.29522705078125
video2_2150.jpg,new,0,18,29.489822387695312
video2_220.jpg,new,0,0,29.474258422851562
video2_2210.jpg,new,0,0,24.3109130859375
video2_2220.jpg,new,0,3,21.816787719726562
video2_2230.jpg,new,0,4,24.330368041992188
video2_230.jpg,new,0,4,32.956695556640625
video2_240.jpg,new,0,6,37.19398498535156
video2_2550.jpg,new,0,0,44.66468811035156
video2_280.jpg,new,0,30,36.09672546386719
video2_2870.jpg,new,0,15,45.509033203125
video2_290.jpg,new,0,21,31.007308959960938
video2_300.jpg,new,0,13,26.735000610351562
video2_3030.jpg,new,0,17,40.51300048828125
video2_310.jpg,new,0,0,30.05401611328125
video2_3260.jpg,new,0,3,33.07342529296875
video2_3370.jpg,new,0,10,38.47023010253906
video2_3440.jpg,new,0,4,24.727249145507812
video2_3560.jpg,new,0,0,21.894607543945312
video2_3570.jpg,new,0,1,28.583221435546875
video2_3600.jpg,new,0,0,30.727157592773438
video2_3730.jpg,new,0,14,37.579193115234375
video2_3740.jpg,new,0,0,41.54411315917969
video2_3750.jpg,new,0,16,40.505218505859375
video2_380.jpg,new,0,17,22.42767333984375
video2_390.jpg,new,0,16,20.260391235351562
video2_3990.jpg,new,0,1,36.29127502441406
video2_400.jpg,new,0,20,24.94903564453125
video2_4010.jpg,new,0,11,36.28349304199219
video2_4080.jpg,new,0,27,28.380889892578125
video2_410.jpg,new,0,1,21.272048950195312
video2_4140.jpg,new,0,11,30.867233276367188
video2_4150.jpg,new,0,12,35.43525695800781
video2_4190.jpg,new,0,0,34.79713439941406
video2_420.jpg,new,0,27,22.637786865234375
video2_4230.jpg,new,0,24,29.956741333007812
video2_4280.jpg,new,0,0,36.34185791015625
video2_4290.jpg,new,0,0,40.50910949707031
video2_430.jpg,new,0,26,22.28759765625
video2_4340.jpg,new,0,20,31.170730590820312
video2_4370.jpg,new,0,0,26.750564575195312
video2_440.jpg,new,0,24,27.466506958007812
video2_4400.jpg,new,0,19,33.38470458984375
video2_4410.jpg,new,0,17,35.13954162597656
video2_450.jpg,new,0,4,32.01507568359375
video2_4510.jpg,new,0,17,28.824462890625
video2_4520.jpg,new,0,24,24.400405883789062
video2_460.jpg,new,0,6,40.56358337402344
video2_470.jpg,new,0,2,33.47808837890625
video2_4760.jpg,new,0,7,53.39607238769531
video2_4770.jpg,new,0,10,55.1275634765625
video2_4780.jpg,new,0,0,47.5323486328125
video2_480.jpg,new,0,0,23.746719360351562
video2_4870.jpg,new,0,5,47.80082702636719
video2_4980.jpg,new,0,0,39.95269775390625
video2_5240.jpg,new,0,2,35.57533264160156
video2_5250.jpg,new,0,0,41.17835998535156
video2_5260.jpg,new,0,0,39.789276123046875
video2_5270.jpg,new,0,10,29.178543090820312
video2_5280.jpg,new,0,41,24.707794189453125
video2_5290.jpg,new,0,30,26.260299682617188
video2_5300.jpg,new,0,25,33.17070007324219
video2_610.jpg,new,0,0,28.976211547851562
video2_620.jpg,new,0,0,37.22511291503906
video2_650.jpg,new,0,0,34.980010986328125
video2_820.jpg,new,0,2,18.680648803710938
video3_1050.jpg,new,0,5,35.944976806640625
video3_1070.jpg,new,0,0,18.377151489257812
video3_1080.jpg,new,0,10,22.034683227539062
video3_1090.jpg,new,0,9,26.44317626953125
video3_1100.jpg,new,0,18,31.151275634765625
video3_1120.jpg,new,0,16,38.14338684082031
video3_1130.jpg,new,0,14,53.71124267578125
video3_1140.jpg,new,0,7,51.80854797363281
video3_1150.jpg,new,0,7,45.41175842285156
video3_1180.jpg,new,0,28,41.45851135253906
video3_1190.jpg,new,0,6,48.084869384765625
video3_1200.jpg,new,0,10,42.15888977050781
video3_1210.jpg,new,0,0,43.76197814941406
video3_1220.jpg,new,0,5,47.2833251953125
video3_1350.jpg,new,0,0,63.41148376464844
video3_1360.jpg,new,0,0,54.473876953125
video3_1370.jpg,new,0,10,72.09228515625
video3_1440.jpg,new,0,5,35.8282470703125
video3_1450.jpg,new,0,8,35.27183532714844
video3_1460.jpg,new,0,15,36.225128173828125
video3_1500.jpg,new,0,17,38.26011657714844
video3_1510.jpg,new,0,15,35.213470458984375
video3_1650.jpg,new,0,18,44.1082763671875
video3_1660.jpg,new,0,19,44.78919982910156
video3_1670.jpg,new,0,0,42.855377197265625
video3_1680.jpg,new,0,1,44.50904846191406
video3_1700.jpg,new,0,12,34.82048034667969
video3_1710.jpg,new,0,21,32.92167663574219
video3_1730.jpg,new,0,8,33.67652893066406
video3_1750.jpg,new,0,8,37.80876159667969
video3_1760.jpg,new,0,25,39.23286437988281
video3_1770.jpg,new,0,54,36.5130615234375
video3_1780.jpg,new,0,32,39.27177429199219
video3_1790.jpg,new,0,4,38.357391357421875
video3_1800.jpg,new,0,6,44.21722412109375
video3_1810.jpg,new,0,10,53.065338134765625
video3_1820.jpg,new,0,28,55.90576171875
video3_1840.jpg,new,0,16,48.22883605957031
video3_1850.jpg,new,0,8,42.01103210449219
video3_1860.jpg,new,0,42,46.89811706542969
video3_1870.jpg,new,0,12,47.41950988769531
video3_1880.jpg,new,0,34,46.33392333984375
video3_1890.jpg,new,0,18,50.497283935546875
video3_1900.jpg,new,0,24,47.56736755371094
video3_1910.jpg,new,0,30,48.75022888183594
video3_1920.jpg,new,0,19,52.34550476074219
video3_1930.jpg,new,0,42,50.10429382324219
video3_1950.jpg,new,0,4,48.27552795410156
video3_1960.jpg,new,0,20,50.5206298828125
video3_1970.jpg,new,0,15,47.36503601074219
video3_1980.jpg,new,0,2,43.10050964355469
video3_1990.jpg,new,0,4,47.45452880859375
video3_2000.jpg,new,0,11,47.44285583496094
video3_2170.jpg,new,0,20,53.78517150878906
video3_2180.jpg,new,0,13,55.78514099121094
video3_2190.jpg,new,0,33,53.03031921386719
video3_2200.jpg,new,0,0,54.092559814453125
video3_2210.jpg,new,0,23,55.32600402832031
video3_2220.jpg,new,0,75,48.68019104003906
video3_2230.jpg,new,0,7,53.71513366699219
video3_2240.jpg,new,0,0,50.979766845703125
video3_2250.jpg,new,0,41,55.04585266113281
video3_310.jpg,new,0,8,11.458969116210938
video3_40.jpg,new,0,5,25.365371704101562
video3_440.jpg,new,0,7,27.15911865234375
video3_450.jpg,new,0,12,13.64959716796875
video3_470.jpg,new,0,10,23.521041870117188
video3_540.jpg,new,0,6,31.248550415039062
video3_550.jpg,new,0,0,27.318649291992188
video3_560.jpg,new,0,0,43.944854736328125
video3_570.jpg,new,0,2,42.154998779296875
video3_580.jpg,new,0,0,41.94488525390625
video3_590.jpg,new,0,0,44.28337097167969
video3_600.jpg,new,0,8,42.19779968261719
video3_610.jpg,new,0,0,42.17445373535156
video3_620.jpg,new,0,3,42.4896240234375
video3_630.jpg,new,0,8,42.769775390625
video3_640.jpg,new,0,8,39.649200439453125
video3_650.jpg,new,0,7,38.25233459472656
video3_660.jpg,new,0,20,35.52864074707031
video4_1100.jpg,new,0,5,21.598892211914062
video4_2020.jpg,new,0,32,38.061676025390625
video4_2030.jpg,new,0,11,46.84364318847656
video4_2120.jpg,new,0,7,52.25212097167969
video4_2130.jpg,new,0,7,55.79681396484375
video4_2140.jpg,new,0,1,50.38055419921875
video4_2150.jpg,new,0,13,52.51670837402344
video4_2160.jpg,new,0,24,51.75018310546875
video4_2170.jpg,new,0,7,50.419464111328125
video4_2180.jpg,new,0,10,42.769775390625
video4_2210.jpg,new,0,45,74.36851501464844
video4_2230.jpg,new,0,20,59.010772705078125
video4_2240.jpg,new,0,0,55.306549072265625
video4_2250.jpg,new,0,0,36.162872314453125
video4_2260.jpg,new,0,1,33.93333435058594
video4_2290.jpg,new,0,8,40.98381042480469
video4_2300.jpg,new,0,0,40.030517578125
video4_2310.jpg,new,0,6,43.44291687011719
video4_2340.jpg,new,0,2,42.232818603515625
video4_2370.jpg,new,0,20,51.41166687011719
video4_2380.jpg,new,0,8,33.13179016113281
video4_2390.jpg,new,0,5,45.20942687988281
video4_2410.jpg,new,0,0,42.77366638183594
video4_2420.jpg,new,0,3,41.0888671875
video4_2430.jpg,new,0,16,43.19000244140625
video4_2440.jpg,new,0,2,41.46240234375
video4_2490.jpg,new,0,17,31.4080810546875
video4_2500.jpg,new,0,26,31.334152221679688
video4_2580.jpg,new,0,0,41.828155517578125
video4_2590.jpg,new,0,4,49.6490478515625
video4_2600.jpg,new,0,1,47.711334228515625
video4_2610.jpg,new,0,32,43.60633850097656
video4_2620.jpg,new,0,6,40.427398681640625
video4_2630.jpg,new,0,1,38.15895080566406
video4_2640.jpg,new,0,0,29.073486328125
video4_2650.jpg,new,0,0,37.47413635253906
video4_2660.jpg,new,0,37,37.91770935058594
video4_2720.jpg,new,0,9,51.88636779785156
video4_2730.jpg,new,0,17,53.04588317871094
video4_2780.jpg,new,0,0,45.83198547363281
video4_2790.jpg,new,0,7,51.31050109863281
video4_2800.jpg,new,0,20,53.376617431640625
video4_2810.jpg,new,0,0,52.22099304199219
video4_2820.jpg,new,0,2,53.62174987792969
video4_2830.jpg,new,0,6,53.05366516113281
video4_2840.jpg,new,0,4,49.27940368652344
video4_2970.jpg,new,0,12,39.38072204589844
video4_3090.jpg,new,0,2,49.89418029785156
video4_3100.jpg,new,0,1,53.14704895019531
video4_3130.jpg,new,0,31,50.123748779296875
video4_3190.jpg,new,0,19,43.83979797363281
video4_3200.jpg,new,0,8,34.201812744140625
video4_3280.jpg,new,0,0,34.00337219238281
video4_3290.jpg,new,0,2,38.590850830078125
video4_330.jpg,new,0,6,14.80133056640625
video4_3310.jpg,new,0,2,26.077423095703125
video4_3320.jpg,new,0,1,35.74653625488281
video4_3330.jpg,new,0,0,37.952728271484375
video4_340.jpg,new,0,0,31.450881958007812
video4_3500.jpg,new,0,2,70.27908325195312
video4_3510.jpg,new,0,20,64.83558654785156
video4_3520.jpg,new,0,14,61.71112060546875
video4_3720.jpg,new,0,3,37.32627868652344
video4_3760.jpg,new,0,6,41.4312744140625
video4_3770.jpg,new,0,27,42.20947265625
video4_3780.jpg,new,0,0,41.39625549316406
video4_3790.jpg,new,0,14,35.15899658203125
video4_3800.jpg,new,0,2,44.13551330566406
video4_3810.jpg,new,0,25,48.72688293457031
video4_3820.jpg,new,0,32,48.96034240722656
video4_3830.jpg,new,0,9,50.96809387207031
video4_3840.jpg,new,0,11,49.60235595703125
video4_3850.jpg,new,0,5,54.78515625
WB1.jpg,new,0,5,46.419525146484375
WB11.jpg,new,0,0,43.42735290527344
WB12.jpg,new,0,12,50.22102355957031
WB13.jpg,new,0,0,50.543975830078125
WB14.jpg,new,0,11,67.25189208984375
WB15.jpg,new,0,13,51.22489929199219
WB16.jpg,new,0,0,38.55194091796875
WB17.jpg,new,0,10,58.34930419921875
WB18.jpg,new,0,0,58.86680603027344
WB19.jpg,new,0,20,64.69940185546875
WB2.jpg,new,0,4,68.62930297851562
WB20.jpg,new,0,62,64.50485229492188
WB21.jpg,new,0,2,39.46632385253906
WB22.jpg,new,0,20,52.87467956542969
WB23.jpg,new,0,5,45.94093322753906
WB25.jpg,new,0,0,54.22096252441406
WB26.jpg,new,0,0,45.485687255859375
WB27.jpg,new,0,3,15.139846801757812
WB28.jpg,new,0,14,29.878921508789062
WB3.jpg,new,0,4,46.36894226074219
WB4.jpg,new,0,12,52.855224609375
WB5.jpg,new,0,22,67.85110473632812
WB6.jpg,new,0,2,35.62202453613281
WB8.jpg,new,0,20,39.26788330078125
WB9.jpg,new,0,0,53.532257080078125
0073797c-a755-4972-b76b-8ef2b31d44ab___new_IMG_20160315_071740.jpg.jpg,old,0,8,13.513412475585938
00b42b2c-f193-4863-b92c-0245cbc816da___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Petrol-Review-Images-Black-Front-Angle.jpg,old,0,0,35.369110107421875
03273806-bb1e-48da-8c8b-a0133a90197a___2014-Skoda-Yeti-Test-Drive.jpg.jpg,old,0,8,12.890853881835938
0369b20e-b432-4409-90f9-2420877aa386___8151536c79159a1557421da5f27f9f0e.jpg.jpg,old,0,27,19.474411010742188
07064c2c-2aa3-4419-91a4-92916de8e54c___mahindra-scorpio-old-car-500x500.jpg.jpg,old,0,10,22.451019287109375
074d85b8-42ec-4d17-9b8e-9e51ae060243___hqdefault.jpg.jpg,old,0,4,11.326675415039062
07aaab79-71ee-4ea3-a9e6-640191183947___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_1208484d1392541449-nissan-terrano-official-review-img_20140215_181708.jpg,old,0,0,20.361557006835938
07bd977e-d578-49a2-b345-7cee5a4db6bf___new_1031520d1356604430-skoda-rapid-joins-family-edit-sold-wp_000281.jpg.jpg,old,0,14,19.653396606445312
07e787a7-6cc3-482c-9ce5-f0ce115b47f1___new_VW-Polo-GT-TSI-badges-on-the-boot-lid.jpg.jpg,old,0,7,13.206024169921875
07f6d77a-652e-4885-8520-6d405d2f712f___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_840539077_1_1080x720_nissan-terrano-xl-d-thp-110-ps-2016-diesel-.jpg,old,0,14,24.6844482421875
0850c175-0b8d-47f2-801c-e29f1dbdb367___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_571.jpg,old,0,9,27.910079956054688
092c497e-623d-499d-822a-4b01c657389b___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-rear-left-rim.jpg,old,0,11,20.194244384765625
0a0d1748-48cd-4114-90cb-b5baf0b3cbe4___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_147274518_15141875973_large.jpg,old,0,0,19.061965942382812
0a720df9-e4ef-4e44-8c13-b39b9be8444d___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-6.jpg,old,0,52,34.81658935546875
0b24d6ed-d32f-420d-bc18-03deece29073___2015-Maruti-Ciaz-Test-Drive-Review.jpg.jpg,old,0,13,19.22149658203125
0b77e2a4-34db-486c-8d87-46186f5b7b88___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan-terrano-diesel-review-motorzest-04.jpg,old,0,19,32.43141174316406
0c9ebe94-827d-4c74-9950-6816e70d1bab___IMG_8883.jpg.jpg,old,0,0,12.229385375976562
10c96324-3452-43e2-aa68-c8ae7d3c1b6e___844874771_1_1080x720_maruti-suzuki-wagon-r-vxi-bs-iii-2014-petrol-.jpg.jpg,old,0,6,18.431625366210938
11186c4c-5f17-49b1-af37-a138a1e53794___12837944763_e7c6c6381a_z.jpg.jpg,old,0,11,21.279830932617188
11832b13-d514-4f1d-967c-d00e76d21e9b___Yellow-Number-Plate-With-Black-Lettering.jpg.jpg,old,0,0,14.501724243164062
125b5cda-9691-47aa-8e57-f6d8a8537d83___fancy_number_plates_in_india.jpg.jpg,old,0,20,13.486175537109375
12e26859-89e0-4c9b-9c59-ee793337464f___20.jpg.jpg,old,0,0,34.902191162109375
13ffaad4-a186-46bd-ae5d-924d1c8d7c50___maruti-suzuki-Baleno-RS-pics-48.jpg.jpg,old,0,16,17.256546020507812
1438b735-2d21-4879-8ed4-e5fa086e70c8___Maruti-Suzuki-Swift-Dzire-1.jpg.jpg,old,0,13,18.264312744140625
15e7c19f-da3c-4f0d-91f3-552afabc8961___41FxrEl7jHL.jpg.jpg,old,0,17,17.314910888671875
165eaa92-8e90-44e6-b132-8af462bae0c9___scorpio-rear.JPG.jpg,old,0,3,14.108734130859375
175ff546-0679-4cbb-ab03-acfcd96877b7___Maruti_Wagon_R_Rear.jpg.jpg,old,0,0,24.6533203125
18d2b870-7817-46da-a59a-6406c1b472c9___1033.jpg,old,0,8,17.0269775390625
18f2e55e-0724-4eee-a28e-5d552a5aa045___20455d0e2dca458f13fbf4da5a2dc118.jpg - Copy.jpg,old,0,6,23.76617431640625
18f2e55e-0724-4eee-a28e-5d552a5aa045___20455d0e2dca458f13fbf4da5a2dc118.jpg.jpg,old,0,18,14.766311645507812
1a0da3dc-6667-4092-bc2a-a541a06f1e90___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano9.jpg,old,0,1,13.68072509765625
1e7151e6-8626-4fb2-b7e8-0fb6a8fde713___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_a19be5870f8f2593c994c465a691477e_555X416_1.jpg,old,0,2,30.310821533203125
1f0a7fe8-ac9b-4b54-9d55-e11f34f9f98b___9f6521b2ddb7b8e40ffd510966ffcca3.jpg.jpg,old,0,2,13.61846923828125
206c95ff-83b8-4273-b105-6637bf9a3038___numerix-number-plates-thodupuzha-idukki-number-plate-dealers-1lhwiga.jpg.jpg,old,0,55,38.35350036621094
20dd73fd-9e05-4bdc-b380-d8148b194ae7___Maruti-Swift-Number-Plates-Design.jpg.jpg,old,0,0,17.493896484375
2153dfcb-5968-4bfc-86ba-7ee8ec2d25b1___163231d1425035435-skoda-rapid-tdi-remapped-code-6-tuning-ind-front.jpg.jpg,old,0,10,33.7115478515625
21cc678a-b9c5-4bbb-ace0-9e096e799632___unnamed-300x225.jpg - Copy.jpg,old,0,9,9.902572631835938
21cc678a-b9c5-4bbb-ace0-9e096e799632___unnamed-300x225.jpg.jpg,old,0,18,12.007598876953125
22dc6b5f-ff5d-4bb4-beb2-0f5fd9e75787___i10_Latest_Acrylic_Number_Plate.jpg.jpg,old,0,1,19.069747924804688
2302b12c-3d74-4d6c-b376-ba8ab308a8c3___big_215451_1320738450.jpg.jpg,old,0,0,14.338302612304688
23d775eb-842f-4f57-ad7a-affafa21660a___215453-new-2016-maruti-ertiga-granite-grey-zdi-shvs-highway-champion-img_8168.jpg.jpg,old,0,6,15.151519775390625
2424211e-e6ba-4478-8ed1-6a04e25499c7___main-qimg-7673aeac86d0ef987deb837552c5dd4c-1.jpg,old,0,0,18.610610961914062
2430703d-0fb3-4eb2-9765-4f9301f232cd___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Terrano-Duster-Rear-Comparison - Copy.jpg,old,0,0,30.264129638671875
2430703d-0fb3-4eb2-9765-4f9301f232cd___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Terrano-Duster-Rear-Comparison.jpg,old,0,20,21.964645385742188
254b647f-4cb3-46c3-a206-4e70041f4c78___speedex-number-plates-nandanam-chennai-car-number-plate-dealers-33nu2i6.jpg.jpg,old,0,0,8.268356323242188
266d82c7-1b64-44cd-b77c-c08d98175390___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_5c752daa8d168dec865fe0462bf2c0bb_large.jpg,old,0,3,17.373275756835938
